id	season	week	season_type	start_date	neutral_site	conference_game	attendance	venue_id	venue	home_team	home_conference	home_points	home_line_scores[0]	home_line_scores[1]	home_line_scores[2]	home_line_scores[3]	away_team	away_conference	away_points	away_line_scores[0]	away_line_scores[1]	away_line_scores[2]	away_line_scores[3]
401121979	2019	14	regular	2019-11-29T05:00:00.000Z	FALSE	TRUE		3797	Ladd Peebles Stadium	South Alabama	Sun Belt						Arkansas State	Sun Belt					
401119315	2019	14	regular	2019-11-29T05:00:00.000Z	FALSE	TRUE		3786	Kelly/Shorts Stadium	Central Michigan	Mid-American						Toledo	Mid-American					
401119314	2019	14	regular	2019-11-29T05:00:00.000Z	FALSE	TRUE		3919	Scheumann Stadium	Ball State	Mid-American						Miami (OH)	Mid-American					
401119313	2019	14	regular	2019-11-29T05:00:00.000Z	FALSE	TRUE		3912	Rynearson Stadium	Eastern Michigan	Mid-American						Kent State	Mid-American					
401119312	2019	14	regular	2019-11-29T05:00:00.000Z	FALSE	TRUE		3965	UB Stadium	Buffalo	Mid-American						Bowling Green	Mid-American					
401117913	2019	14	regular	2019-11-29T05:00:00.000Z	FALSE	TRUE		3805	Liberty Bowl Memorial Stadium	Memphis	American Athletic						Cincinnati	American Athletic					
401112138	2019	14	regular	2019-11-29T17:00:00.000Z	FALSE	TRUE		3910	Darrell K Royal-Texas Memorial Stadium	Texas	Big 12						Texas Tech	Big 12					
401112200	2019	14	regular	2019-11-29T19:30:00.000Z	FALSE	TRUE		3834	Memorial Stadium	Nebraska	Big Ten						Iowa	Big Ten					
401110864	2019	14	regular	2019-11-29T19:30:00.000Z	FALSE	TRUE		3983	War Memorial Stadium	Arkansas	SEC						Missouri	SEC					
401117554	2019	14	regular	2019-11-29T20:30:00.000Z	FALSE	TRUE		5388	Canvas Stadium	Colorado State	Mountain West						Boise State	Mountain West					
401112134	2019	14	regular	2019-11-29T20:30:00.000Z	FALSE	TRUE		3616	Amon G. Carter Stadium	TCU	Big 12						West Virginia	Big 12					
401114232	2019	14	regular	2019-11-29T21:00:00.000Z	FALSE	TRUE		3765	Husky Stadium	Washington	Pac-12						Washington State	Pac-12					
401121978	2019	14	regular	2019-11-29T23:00:00.000Z	FALSE	TRUE		3975	Veterans Memorial Stadium	Troy	Sun Belt						Appalachian State	Sun Belt					
401114212	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	FALSE		3940	Stanford Stadium	Stanford	Pac-12						Notre Dame	FBS Independents					
401110867	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	FALSE		721	Bobby Dodd Stadium at Historic Grant Field	Georgia Tech	ACC						Georgia	SEC					
401114199	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3626	Autzen Stadium	Oregon	Pac-12						Oregon State	Pac-12					
401114192	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		587	Rice-Eccles Stadium	Utah	Pac-12						Colorado	Pac-12					
401112237	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3953	TCF Bank Stadium	Minnesota	Big Ten						Wisconsin	Big Ten					
401112084	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3833	Memorial Stadium	Kansas	Big 12						Baylor	Big 12					
401117917	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3735	Gerald J. Ford Stadium	SMU	American Athletic						Tulane	American Athletic					
401112095	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3636	Bill Snyder Family Football Stadium	Kansas State	Big 12						Iowa State	Big 12					
401114163	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3947	Sun Devil Stadium	Arizona State	Pac-12						Arizona	Pac-12					
401112525	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		1964	Carrier Dome	Syracuse	ACC						Wake Forest	ACC					
401121980	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3654	Brooks Stadium	Coastal Carolina	Sun Belt						Texas State	Sun Belt					
401121981	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3608	Paulson Stadium	Georgia Southern	Sun Belt						Georgia State	Sun Belt					
401121982	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3666	Cajun Field	Louisiana	Sun Belt						Louisiana Monroe	Sun Belt					
401117915	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3699	Dowdy-Ficklen Stadium	East Carolina	American Athletic						Tulsa	American Athletic					
401110865	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3785	Jordan-Hare Stadium	Auburn	SEC						Alabama	SEC					
401110869	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3958	Tiger Stadium	LSU	SEC						Texas A&M	SEC					
401110870	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	FALSE		3994	Williams-Brice Stadium	South Carolina	SEC						Clemson	ACC					
401112121	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3646	Boone Pickens Stadium	Oklahoma State	Big 12						Oklahoma	Big 12					
401112261	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3632	Beaver Stadium	Penn State	Big Ten						Rutgers	Big Ten					
401110866	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	FALSE		3634	Ben Hill Griffin Stadium	Florida	SEC						Florida State	ACC					
401117914	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3806	Lincoln Financial Field	Temple	American Athletic						Connecticut	American Athletic					
401117916	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		4728	John O'Quinn Field at TDECU Stadium	Houston	American Athletic						Navy	American Athletic					
401117557	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3935	Spartan Stadium	San José State	Mountain West						Fresno State	Mountain West					
401112221	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3936	Spartan Stadium	Michigan State	Big Ten						Maryland	Big Ten					
401112156	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3832	Memorial Stadium	Illinois	Big Ten						Northwestern	Big Ten					
401112168	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3907	Ross-Ade Stadium	Purdue	Big Ten						Indiana	Big Ten					
401110868	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	FALSE		3683	Commonwealth Stadium	Kentucky	SEC						Louisville	ACC					
401110871	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3853	Neyland Stadium	Tennessee	SEC						Vanderbilt	SEC					
401112522	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3752	Heinz Field	Pittsburgh	ACC						Boston College	ACC					
401112523	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3982	Wallace Wade Stadium	Duke	ACC						Miami	ACC					
401112524	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		3670	Carter-Finley Stadium	NC State	ACC						North Carolina	ACC					
401114183	2019	14	regular	2019-11-30T05:00:00.000Z	FALSE	TRUE		1056	Rose Bowl	UCLA	Pac-12						California	Pac-12					
401112228	2019	14	regular	2019-11-30T17:00:00.000Z	FALSE	TRUE		3558	Michigan Stadium	Michigan	Big Ten						Ohio State	Big Ten					
401114321	2019	14	regular	2019-11-30T17:00:00.000Z	FALSE	TRUE		3775	Joan C. Edwards Stadium	Marshall	Conference USA						Florida International	Conference USA					
401117556	2019	14	regular	2019-11-30T19:00:00.000Z	FALSE	TRUE		3713	Falcon Stadium	Air Force	Mountain West						Wyoming	Mountain West					
401114324	2019	14	regular	2019-11-30T19:00:00.000Z	FALSE	TRUE		3796	Houchens Industries-L. T. Smith Stadium	Western Kentucky	Conference USA						Middle Tennessee	Conference USA					
401114346	2019	14	regular	2019-11-30T19:00:00.000Z	FALSE	FALSE		3992	Williams Stadium	Liberty	FBS Independents						New Mexico State	FBS Independents					
401114320	2019	14	regular	2019-11-30T19:00:00.000Z	FALSE	TRUE		3918	Foreman Field	Old Dominion	Conference USA						Charlotte	Conference USA					
401117558	2019	14	regular	2019-11-30T20:00:00.000Z	FALSE	TRUE		3816	Mackay Stadium	Nevada	Mountain West						UNLV	Mountain West					
401114326	2019	14	regular	2019-11-30T20:00:00.000Z	FALSE	TRUE		3946	Sun Bowl Stadium	UTEP	Conference USA						Rice	Conference USA					
401114322	2019	14	regular	2019-11-30T20:30:00.000Z	FALSE	TRUE		3715	FAU Stadium	Florida Atlantic	Conference USA						Southern Mississippi	Conference USA					
401114323	2019	14	regular	2019-11-30T20:30:00.000Z	FALSE	TRUE		3776	Joe Aillet Stadium	Louisiana Tech	Conference USA						UT San Antonio	Conference USA					
401117555	2019	14	regular	2019-11-30T21:00:00.000Z	FALSE	TRUE		3971	University Stadium	New Mexico	Mountain West						Utah State	Mountain West					
401114325	2019	14	regular	2019-11-30T21:00:00.000Z	FALSE	TRUE		3825	Apogee Stadium	North Texas	Conference USA						UAB	Conference USA					
401117218	2019	14	regular	2019-12-01T02:00:00.000Z	FALSE	FALSE		3932	Qualcomm Stadium	San Diego State	Mountain West						BYU	FBS Independents					
401114334	2019	14	regular	2019-12-01T04:59:00.000Z	FALSE	FALSE		3610	Aloha Stadium	Hawai'i	Mountain West						Army	FBS Independents					
401114335	2019	15	regular	2019-12-14T20:00:00.000Z	TRUE	FALSE		3806	Lincoln Financial Field	Navy	American Athletic						Army	FBS Independents					
